80 1000
1500 200
644 3502 58 96

Coordinates
74       2.6892     0.065888      0.69068
75       4.0429       4.1828          0.5
76       4.2507    -0.028139       2.5334
77       5.3518       4.5714            0
78       2.4482      0.22592            0
79       5.4199       3.5155       2.3715
80       5.1625       1.5112       3.1737
81       5.9702       4.0316       1.7868
82          4.5          4.5          0.5
83       3.6448       4.2063            0
84       4.5599      0.88433       3.1901
85       2.0698       1.7877          0.5
86       2.9627      0.55966       2.1934
87       2.3566       2.9153          0.5
88       5.4313       4.7242      0.86102
89       4.5786       4.5786       1.0895
90       4.4204       4.7307            0
91       2.5969       3.4911            0
92       1.9393       1.1629          0.5
93       5.0753       4.2521       2.1037
94       2.1171      0.18127      0.70912
95            5            5            0
96       1.9176      0.38687            0
97       6.3554       3.1741       3.0067
98       5.5173      0.63241       3.5487
99       1.9132       1.0326       1.1695
100       5.5637       4.7453       1.5438
101       4.0607       4.8371          0.5
102       5.0716       5.0716      0.57299
103       2.3517    -0.051865       1.6492
104       4.6683       4.6683       1.7625
105       6.1237        4.027       2.6009
106       6.3846       2.3127       3.5369
107       3.1995        4.515          0.5
108       2.9376     -0.26257       2.4593
109        1.691       2.6029            0
110       5.5887       3.5027        3.235
111       1.4796       1.4865            0
112          1.5          1.5          0.5
113       5.6968       2.6458       3.6747
114       1.5883       2.4152          0.5
115       5.1528       5.1528       1.2223
116       4.0868       4.9674       1.1695
117       2.6029        4.309            0
118       1.4286      0.64825            0
119       4.5714       5.3518            0
120       1.8915      0.86934       1.9872
121       6.1443       1.3952       3.9694
122        5.237       4.2741       2.9026
123        3.549        5.049          0.5
124       5.7101       4.7693       2.3085
125       1.4214       1.4214       1.0895
126       3.6499       5.1426            0
127       2.5252       4.3862          0.5
128       4.7242       5.4313      0.86102
129       5.0219       1.0561       4.1246
130       1.7937       3.6448            0
131         4.77         4.77       2.5247
132       1.1629       1.9393          0.5
133       1.2758       0.5687      0.86102
134        1.485       3.1995          0.5
135       5.2441       5.2441       1.9528
136       5.5818       1.8266       4.2899
137       3.3542       0.3032       3.6747
138            1            1            0
139       4.0824       5.6131            0
140       4.1085       5.1307       1.9872
141       1.7877       3.9302          0.5
142       1.3317       1.3317       1.7625
143            3       5.1213          0.5
144       2.4973      0.41132        3.235
145       4.7453       5.5637       1.5438
146      0.92838      0.92838      0.57299
147       1.2547      0.43634       1.5438
148       1.0413       1.8903       1.1887
149       3.3148       5.2394       1.2429
150       6.2916       4.0529       3.5494
151      0.88392       2.0745            0
152        1.973      -0.1237       2.6009
153      0.95096        2.451          0.5
154        6.527       3.2466       4.0006
155       4.1734      0.41819       4.2899
156       2.7805       5.2282            0
157       5.8699       4.7978       3.1572
158        4.692     -0.17125       4.3329
159        2.451        5.049          0.5
160       5.7568       3.5452       4.1535
161       3.8829       5.8187      0.70912
162       1.7259      0.76305       2.9026
163       3.5518       5.7741            0
164      0.64825       1.4286            0
165      0.84721      0.84721       1.2223
166       2.7769       5.2295       1.1328
167       5.4104       4.3079       3.7936
168      0.87868            3          0.5
169       0.8347       3.0261            0
170        5.346        5.346       2.7678
171       2.0358       4.9219            0
172         1.23         1.23       2.5247
173       1.9393       4.8371          0.5
174      0.79143       2.4609       1.3066
175       4.8839       4.8839       3.3795
176       1.2307       0.2899       2.3085
177       0.5687       1.2758      0.86102
178       3.7701     -0.48839       4.2084
179       4.7693       5.7101       2.3085
180       4.2741        5.237       2.9026
181      0.95096        3.549          0.5
182      0.92472       1.7479       2.1037
183       4.7819      0.65852       4.8545
184          1.5          4.5          0.5
185       5.9118       2.7178       4.7643
186       1.1629       4.0607          0.5
187            3       5.8284            0
188      0.38687       1.9176            0
189       3.3108       5.9341      0.69068
190       6.0835      0.94877       4.9497
191       2.1377        5.094         1.26
192        6.515        1.873        4.881
193       0.7559       0.7559       1.9528
194      0.75736       3.2826       1.2374
195      0.85088       3.8605            0
196       1.2788       4.5321            0
197       3.0373       5.4403       2.1934
198       5.4734       0.2342       4.9894
199      0.43634       1.2547       1.5438
200        0.905       3.8002       1.1433
201       3.6483       6.0519       1.6492
202       2.4548      0.24315       4.1535
203       1.6123       4.8024       1.3135
204       2.7793     -0.54195       4.0752
205       1.9471     -0.29159       3.5494
206       2.4482       5.7741            0
207      0.22592       2.4482            0
208       2.6679       5.9159      0.60153
209      0.18127       2.1171      0.70912
210       1.1976       4.3877       1.3135
211       5.7693       1.7971        5.262
212       1.6921      0.58959       3.7936
213       3.2822     0.088238       4.7643
214       1.2022      0.13008       3.1572
215       6.0133        4.874       4.0735
216       1.9176       5.6131            0
217      0.17157            3            0
218       1.1161       1.1161       3.3795
219      0.58009       2.4845       2.3715
220       6.4434       4.1665       4.5663
221      0.76305       1.7259       2.9026
222       5.4586       5.4586        3.669
223       4.7978       5.8699       3.1572
224     0.065888       2.6892      0.69068
225       2.1526       5.8277      0.69869
226      0.65402      0.65402       2.7678
227        4.027       6.1237       2.6009
228       1.4286       5.3518            0
229      0.22592       3.5518            0
230       4.0358     -0.56907       5.0228
231       0.2899       1.2307       2.3085
232       3.5027       5.5887        3.235
233       1.8245       5.1471       2.2316
234       5.5535       4.4132       4.7275
235       4.3079       5.4104       3.7936
236       6.7109       3.3481       5.0841
237     0.073312       3.2156      0.60069
238       2.4081       6.0123       1.3662
239       5.0104       5.0104       4.3282
240            1            5            0
241            1            5            0
242      0.38687       4.0824            0
243      0.62975       3.5856        2.198
244     0.029751       1.9684       1.7868
245      0.64825       4.5714            0
246       1.6096       5.6092      0.72478
247       1.2654       4.7346       2.2591
248       5.9389       3.6809       5.2489
249      0.17232       3.8474      0.69869
250       1.1175       5.2897       0.7683
251      0.39077       4.3904      0.72478
252       2.9876     -0.69179        4.884
253      0.71026       4.8825       0.7683
254       5.2483      0.83353       5.8081
255       3.0624       6.2626       2.4593
256     -0.11731       2.9559       1.6359
257       5.9808       0.5505       5.8249
258       6.5197       1.4251       5.8129
259       4.4563      0.23742       5.8117
260      0.41132       2.4973        3.235
261       6.1138       2.6654       5.8583
262        1.126    -0.013307       4.0735
263       4.9503     -0.32016       5.7822
264       1.8335     -0.44341       4.5663
265       6.7842       2.2318        5.843
266        1.304       5.6263       1.6853
267      -0.1237        1.973       2.6009
268       0.2124       4.3398       1.4959
269      0.58959       1.6921       3.7936
270      0.13007       1.2022       3.1572
271      0.54138      0.54138        3.669
272       1.5868       0.4465       4.7275
273        4.874       6.0133       4.0735
274       4.0529       6.2916       3.5494
275      0.98958      0.98958       4.3282
276       0.7865       5.2135        1.708
277       6.1014       5.0309       4.9711
278       5.5767       5.5767       4.6134
279       2.3191     0.061066       5.2489
280       6.3147       1.9509       6.1457
281       6.3147       1.9509       6.1457
282       2.6458       5.6968       3.6747
283       1.4401       5.1157       3.1901
284       6.8596       3.0884       5.8392
285       3.5452       5.7568       4.1535
286       6.5503       4.3259       5.4386
287      0.83749       4.4888       3.1737
288       4.1792     -0.67502        5.833
289       4.4132       5.5535       4.7275
290       1.7493       6.0281       2.5334
291       5.1348       5.1348       5.2613
292       5.6405       4.5945       5.6084
293     -0.18597       3.6991       2.4513
294       6.4663       3.5688       6.0465
295       6.4663       3.5688       6.0465
296       2.9339     -0.12946       5.8502
297       0.3032       3.3542       3.6747
298       3.3431     -0.84651       5.8455
299      0.94498       5.5748       2.6357
300     -0.35543       2.8259       3.0067
301      0.34456       4.9358       2.5893
302      0.24315       2.4548       4.1535
303     -0.29159       1.9471       3.5494
304    -0.013307        1.126       4.0735
305       5.8971       1.4121       6.7707
306      0.96911     -0.10142       4.9711
307       0.4465       1.5868       4.7275
308      0.42333      0.42333       4.6134
309       5.0309       6.1014       4.9711
310       5.1297      0.47072       6.7852
311       1.6741     -0.55033       5.4386
312       2.4852     -0.82369       5.8253
313       3.2207        6.542       4.0752
314       4.1665       6.4434       4.5663
315       6.3517      0.76501       6.7887
316       5.6655    -0.015633       6.7676
317        5.683        5.683       5.4641
318       1.8266       5.5818       4.2899
319      0.86516      0.86516       5.2613
320       1.4055      0.35949       5.6084
321       6.1649        5.192       5.7781
322      0.97815       4.9439       4.1246
323       6.8035       1.6481       6.8346
324       2.7178       5.9118       4.7643
325       4.5945       5.6405       5.6084
326       4.1806     -0.09172       6.8012
327       6.2466       2.1965       6.9871
328      0.41819       4.1734       4.2899
329       6.3089       3.1512       6.8163
330     -0.38458       3.6873       3.5369
331       2.1752     -0.29539       6.1224
332       2.1752     -0.29539       6.1224
333       4.8013     -0.60473       6.7956
334       3.6809       5.9389       5.2489
335       5.2455       5.2455       6.0911
336       0.4827       5.3676       3.5487
337       5.7077       4.7647       6.3902
338       7.0379       2.6906       6.9089
339     -0.52702       2.7534       4.0006
340       2.2299       6.4884       4.2084
341       6.1363       4.0392       6.7719
342       6.9777       3.6325        6.784
343       3.3019      -0.2994       6.8208
344     0.088238       3.2822       4.7643
345       3.8912     -0.93831       6.8417
346     -0.44341       1.8335       4.5663
347     -0.10142      0.96911       4.9711
348        5.192       6.1649       5.7781
349       1.2181       5.3415       4.8545
350     -0.14425       4.6048       3.9694
351       5.5904      0.74706       7.4564
352     0.061066       2.3191       5.2489
353      0.35949       1.4055       5.6084
354      0.31698      0.31698       5.4641
355      0.80799      -0.1649       5.7781
356       5.2529      0.40963       7.4564
357       6.7134       4.5356       6.7312
358       6.1231       1.5554       7.4986
359       4.3259       6.5503       5.4386
360       6.7148       3.3477       7.1716
361       6.7148       3.3477       7.1716
362       3.0124       6.6918        4.884
363       5.9217       1.1667       7.5423
364       6.0985      0.24786       7.4433
365       6.4084      0.63558       7.4657
366        1.308       6.1713       4.3329
367       6.2975       2.0092       7.5097
368       5.7778       5.7778       6.2226
369       6.6692       1.0585       7.4827
370       5.7521    -0.098455       7.4433
371       4.8683      0.11432       7.4811
372       6.2147       5.3411       6.4962
373      0.75452      0.75452       6.0911
374       6.4052       2.4836       7.5151
375       3.3024     -0.64961       7.1083
376       3.3024     -0.64961       7.1083
377       5.3644     -0.40837       7.4657
378       7.0287       1.9843       7.5027
379       6.9044       1.5543        7.552
380       2.8211      -1.0451       6.9051
381       4.4042     -0.15322       7.5557
382       2.3204     -0.27192       6.9724
383       6.4536       3.0182       7.5655
384       3.9908     -0.29745       7.5097
385       6.2931      0.88501       7.7692
386       6.2931      0.88501       7.7692
387       3.0661       6.1295       5.8502
388      0.23072       4.2029        5.262
389        6.622       1.8401       7.7363
390        6.622       1.8401       7.7363
391       4.9283      -0.6894       7.5491
392        1.546     0.042547       6.7273
393       5.3428       5.3428       6.8206
394        7.142       2.5134       7.5921
395       4.4896     -0.87703       7.4949
396       6.4291       3.4236        7.574
397        7.164       2.9249       7.5591
398       1.9083     -0.87298       6.7627
399       1.9642       6.5691       5.0228
400       6.3128       3.9314       7.4997
401       3.8248       6.2954       6.1224
402       3.8248       6.2954       6.1224
403       7.1283        3.467       7.5024
404       6.9043       2.7195       7.7462
405       6.9043       2.7195       7.7462
406     -0.71088       2.6519       5.0841
407      -0.1649      0.80799       5.7781
408       3.4775      -0.4226       7.5768
409     -0.55033       1.6741       5.4386
410       5.8303      0.88123            8
411       6.1031       1.3056            8
412       6.8813       3.2242       7.6964
413       6.8813       3.2242       7.6964
414       5.8428       4.8603       7.2673
415          5.5          0.5            8
416       6.3126       1.7645            8
417       3.9685      -1.0502       7.5576
418       6.1453        4.388       7.4826
419     -0.51501        4.127        4.881
420       5.1188      0.16966            8
421       6.4547       2.2485            8
422       3.0748      -0.4529        7.566
423       6.6308      0.80512            8
424       6.3397      0.38348            8
425       7.0611       3.9171       7.5518
426       3.5267      -1.1219       7.5065
427      0.88594     -0.38214       6.5623
428       6.8689       1.2588            8
429       3.5148       6.8237       5.8253
430            6   2.1311e-07            8
431      0.29234       1.2353       6.3902
432      0.22217      0.22217       6.2226
433        4.454       5.9575       6.7273
434       4.6944     -0.10306            8
435       7.0505       1.7378            8
436      0.52661       5.7658       4.9894
437       1.5437       5.7626       5.8117
438       6.5265       2.7478            8
439     -0.08347       5.0512       4.9497
440       5.6165     -0.33974            8
441       6.8956       4.4342        7.483
442       5.8616       5.8616       6.8925
443       5.1141       6.3821       6.5623
444       2.5449     -0.41304       7.5106
445     -0.11377       3.3346       5.8583
446       7.1731       2.2352            8
447       5.1949     -0.63077            8
448       4.2355     -0.31262            8
449       6.5265       3.2522            8
450       3.2913     -0.83595       7.7041
451       3.2913     -0.83595       7.7041
452      0.75173       5.1665       5.8081
453      0.65725      0.65725       6.8206
454       7.2349       2.7438            8
455       2.9788      -1.1646       7.5587
456       6.6934       4.8887       7.4661
457       4.7412     -0.86886            8
458       6.3656        5.371       7.2891
459       2.9013     -0.79879       7.6825
460       2.9013     -0.79879       7.6825
461       2.0686     -0.31276       7.4997
462       3.7515     -0.45474            8
463       6.4547       3.7515            8
464       2.6569       6.8465       5.8455
465       7.2349       3.2562            8
466       4.2622      -1.0505            8
467     -0.46626       2.4312       6.0465
468     -0.46626       2.4312       6.0465
469       5.4274       5.4274       7.4555
470        2.563      -1.1471       7.5892
471       3.2522     -0.52653            8
472        1.612     -0.14535       7.4826
473       7.1731       3.7648            8
474       6.3126       4.2355            8
475       2.0418      -1.0413       7.4952
476       3.7648      -1.1731            8
477     -0.21467      0.65889       6.4962
478       1.8208        6.675        5.833
479       2.7478     -0.52653            8
480       1.1847     0.085681       7.4586
481       3.6796       6.2719       6.9724
482     -0.85965       2.9116       5.8392
483       7.0505       4.2622            8
484       6.1031       4.6944            8
485       3.2562      -1.2349            8
486       1.0497       6.3202       5.7822
487       4.8153       5.9143       7.4586
488        1.875     -0.62418       7.7311
489        1.875     -0.62418       7.7311
490     -0.13628       1.9608       6.7719
491      0.13844      0.13844       6.8925
492       1.6038     -0.92057       7.5424
493       5.9349       5.9349       7.4793
494      -0.3147       4.0491       6.1457
495      -0.3147       4.0491       6.1457
496       4.0917        6.873       6.7627
497       2.2485     -0.45474            8
498     -0.78415       3.7682        5.843
499       6.8689       4.7412            8
500       2.6981       6.2994       6.8208
501       5.8303       5.1188            8
502       2.7438      -1.2349            8
503     -0.51973       4.5749       5.8129
504       1.1113     -0.69338       7.4661
505     0.019215       5.4495       5.8249
506       0.5726       0.5726       7.4555
507        4.388       6.1453       7.4826
508       6.6308       5.1949            8
509      0.15724       1.1397       7.2673
510       1.7645     -0.31262            8
511       1.8194       6.0917       6.8012
512       2.2352      -1.1731            8
513       5.3148       6.4376       7.4439
514     -0.30889       2.8488       6.8163
515          5.5          5.5            8
516      0.68521     -0.43762       7.4439
517     -0.71336       1.4644       6.7312
518       3.9314       6.3128       7.4997
519       6.3397       5.6165            8
520       1.3056     -0.10306            8
521      0.87035       5.5293       6.7852
522       1.7378      -1.0505            8
523       0.1029       4.5879       6.7707
524       5.1188       5.8303            8
525       4.8887       6.6934       7.4661
526       3.1789       7.0451       6.9051
527       2.6976       6.6496       7.1083
528       2.6976       6.6496       7.1083
529       3.4551        6.413       7.5106
530            6            6            8
531      0.88123      0.16966            8
532     0.065091     0.065091       7.4793
533      -0.2466       3.8035       6.9871
534       1.2588     -0.86886            8
535     -0.14535        1.612       7.4826
536       4.6944       6.1031            8
537     -0.36564      0.62896       7.2891
538     -0.97771       2.3675        6.784
539       2.1088       6.9383       6.8417
540       4.3962       6.9206       7.5424
541       5.6165       6.3397            8
542        4.125       6.6242       7.7311
543        4.125       6.6242       7.7311
544       2.9252       6.4529        7.566
545          0.5          0.5            8
546     -0.31276       2.0686       7.4997
547      0.80512     -0.63077            8
548       4.2355       6.3126            8
549       3.9582       7.0413       7.4952
550     -0.71476       2.6523       7.1716
551     -0.71476       2.6523       7.1716
552       1.1987       6.6047       6.7956
553       2.5225       6.4226       7.5768
554       5.1949       6.6308            8
555      0.16966      0.88123            8
556       2.0092       6.2975       7.5097
557      0.38348     -0.33974            8
558       3.7515       6.4547            8
559      0.33452       6.0156       6.7676
560      -1.0379       3.3094       6.9089
561     -0.42914       2.5764        7.574
562     -0.69338       1.1113       7.4661
563       3.0987       6.7988       7.6825
564       3.0987       6.7988       7.6825
565     -0.35168        5.235       6.7887
566     -0.80352       4.3519       6.8346
567     -0.45356       2.9818       7.5655
568       1.5958       6.1532       7.5557
569       1.1317       5.8857       7.4811
570     -0.10306       1.3056            8
571        3.437       7.1471       7.5892
572       4.7412       6.8689            8
573     -0.40517       3.5164       7.5151
574      0.74706       5.5904       7.4564
575       3.2522       6.5265            8
576      0.40963       5.2529       7.4564
577            0            0            8
578     -0.29745       3.9908       7.5097
579     -0.89563       1.5658        7.483
580     -0.12306       4.4446       7.4986
581       3.0212       7.1646       7.5587
582       2.7087        6.836       7.7041
583       2.7087        6.836       7.7041
584     -0.31262       1.7645            8
585     0.078309       4.8333       7.5423
586       2.7478       6.5265            8
587       4.2622       7.0505            8
588       2.4733       7.1219       7.5065
589     -0.33974      0.38348            8
590     -0.45474       2.2485            8
591      -1.0611       2.0829       7.5518
592       2.2485       6.4547            8
593      -1.1283        2.533       7.5024
594       3.7648       7.1731            8
595       2.0315       7.0502       7.5576
596     -0.88132       2.7758       7.6964
597     -0.88132       2.7758       7.6964
598     -0.63077      0.80512            8
599     -0.52653       2.7478            8
600       1.5104        6.877       7.4949
601       1.7645       6.3126            8
602     -0.83672       3.2229       7.7163
603     -0.83672       3.2229       7.7163
604     -0.52653       3.2522            8
605       3.2562       7.2349            8
606       1.3056       6.1031            8
607       -1.164       3.0751       7.5591
608     -0.86886       1.2588            8
609      0.63558       6.4084       7.4657
610       1.0717       6.6894       7.5491
611     -0.62196       4.1599       7.7363
612     -0.62196       4.1599       7.7363
613     -0.45474       3.7515            8
614      0.24786       6.0985       7.4433
615      0.88123       5.8303            8
616      -1.0287       4.0157       7.5027
617    -0.098455       5.7521       7.4433
618     -0.31262       4.2355            8
619       -1.142       3.4866       7.5921
620          0.5          5.5            8
621     -0.40837       5.3644       7.4657
622     -0.10306       4.6944            8
623      0.16966       5.1188            8
624       2.7438       7.2349            8
625     -0.66922       4.9415       7.4827
626      -1.0505       1.7378            8
627     -0.90438       4.4457        7.552
628     -0.29307        5.115       7.7692
629     -0.29307        5.115       7.7692
630       2.2352       7.1731            8
631      -1.1731       2.2352            8
632       1.7378       7.0505            8
633      -1.2349       2.7438            8
634       1.2588       6.8689            8
635      -1.2349       3.2562            8
636      0.80512       6.6308            8
637      -1.1731       3.7648            8
638      0.38348       6.3397            8
639      -1.0505       4.2622            8
640   6.4117e-08            6            8
641            0            6            8
642     -0.86886       4.7412            8
643     -0.33974       5.6165            8
644     -0.63077       5.1949            8
EndCoordinates

Elements
1 544 553 586 582
2 544 553 582 528
3 422 408 471 451
4 422 408 451 376
5 607 619 635 603
6 397 394 454 405
7 567 561 599 597
8 567 561 597 551
9 383 396 449 412
10 383 396 412 360
11 607 619 603 560
12 397 394 405 338
13 581 571 605 564
14 455 470 502 459
15 581 571 564 526
16 455 470 459 380
17 571 605 564 594
18 470 502 459 512
19 561 599 597 590
20 396 449 412 463
21 586 544 582 564
22 471 422 451 459
23 619 635 603 637
24 394 454 405 446
25 635 607 603 633
26 454 397 405 465
27 553 586 582 592
28 408 471 451 462
29 599 567 597 603
30 449 383 412 405
31 556 568 601 600
32 384 381 448 395
33 567 597 603 560
34 383 412 405 338
35 605 581 564 624
36 502 455 459 485
37 544 553 528 500
38 422 408 376 343
39 630 595 588 592
40 476 417 426 462
41 567 561 551 514
42 383 396 360 329
43 616 627 639 611
44 616 627 611 578
45 378 379 435 390
46 378 379 390 367
47 622 585 580 625
48 411 363 358 369
49 544 582 564 526
50 422 451 459 380
51 604 567 599 603
52 604 567 603 573
53 599 604 603 635
54 603 604 573 613
55 603 604 613 637
56 438 383 449 405
57 438 383 405 374
58 449 438 405 454
59 405 438 374 421
60 405 438 421 446
61 631 591 593 590
62 473 425 403 463
63 575 544 586 564
64 575 544 564 529
65 564 575 529 558
66 586 575 564 605
67 564 575 558 594
68 479 422 471 459
69 479 422 459 444
70 459 479 444 497
71 471 479 459 502
72 459 479 497 512
73 604 603 635 637
74 438 405 454 446
75 601 568 606 634
76 448 381 434 457
77 575 564 605 594
78 479 459 502 512
79 549 540 587 542
80 549 540 542 518
81 475 492 522 488
82 475 492 488 461
83 632 595 630 592
84 466 417 476 462
85 544 564 529 526
86 422 459 444 380
87 567 603 573 560
88 383 405 374 338
89 639 627 642 611
90 435 379 428 390
91 636 610 634 606
92 447 391 457 434
93 623 585 622 628
94 410 363 411 386
95 626 591 631 590
96 483 425 473 463
97 634 610 600 568
98 457 391 395 381
99 540 587 542 572
100 492 522 488 534
101 582 544 528 526
102 451 422 376 380
103 561 597 551 593
104 561 597 593 590
105 597 551 593 560
106 396 412 360 403
107 396 412 403 463
108 412 360 403 338
109 613 578 573 616
110 421 367 374 378
111 553 582 528 588
112 553 582 588 592
113 582 528 588 526
114 408 451 376 426
115 408 451 426 462
116 451 376 426 380
117 553 556 592 595
118 408 384 462 417
119 597 567 551 560
120 412 383 360 338
121 622 623 628 644
122 411 410 386 423
123 618 580 578 611
124 578 618 611 613
125 618 611 613 639
126 611 578 613 616
127 580 578 611 627
128 618 580 611 642
129 416 358 367 390
130 367 416 390 421
131 416 390 421 435
132 390 367 421 378
133 358 367 390 379
134 416 358 390 428
135 558 518 529 549
136 497 461 444 475
137 561 546 590 591
138 396 400 463 425
139 585 622 628 625
140 363 411 386 369
141 619 616 637 613
142 394 378 446 421
143 582 586 564 624
144 451 471 459 485
145 592 556 601 595
146 462 384 448 417
147 571 549 594 558
148 470 475 512 497
149 597 599 603 633
150 412 449 405 465
151 630 588 624 582
152 588 624 582 581
153 582 588 581 526
154 624 582 581 564
155 582 581 564 526
156 630 588 582 592
157 548 507 518 542
158 518 548 542 558
159 548 542 558 587
160 542 518 558 549
161 507 518 542 540
162 548 507 542 572
163 510 472 461 488
164 461 510 488 497
165 510 488 497 522
166 488 461 497 475
167 472 461 488 492
168 510 472 488 534
169 476 426 485 451
170 426 485 451 455
171 451 426 455 380
172 485 451 455 459
173 451 455 459 380
174 476 426 451 462
175 546 535 584 579
176 400 418 474 441
177 590 546 584 591
178 411 358 416 428
179 463 400 474 425
180 622 580 618 642
181 637 616 639 611
182 446 378 435 390
183 631 593 633 597
184 593 633 597 607
185 597 593 607 560
186 633 597 607 603
187 597 607 603 560
188 631 593 597 590
189 473 403 465 412
190 403 465 412 397
191 412 403 397 338
192 465 412 397 405
193 412 397 405 338
194 473 403 412 463
195 628 622 644 625
196 644 628 625 621
197 628 625 621 585
198 644 628 621 643
199 644 628 643 623
200 628 621 643 576
201 386 411 423 369
202 423 386 369 365
203 386 369 365 363
204 423 386 365 424
205 423 386 424 410
206 386 365 424 351
207 636 609 610 606
208 447 377 391 434
209 634 600 632 601
210 457 395 466 448
211 594 549 587 542
212 512 475 522 488
213 603 619 637 613
214 405 394 446 421
215 618 611 639 642
216 416 390 435 428
217 568 569 606 610
218 381 371 434 391
219 632 600 595 601
220 466 395 417 448
221 623 585 628 576
222 410 363 386 351
223 578 533 573 616
224 367 327 374 378
225 584 535 570 608
226 520 472 510 534
227 434 371 420 377
228 536 507 548 572
229 474 418 484 499
230 606 569 615 609
231 518 481 529 549
232 461 382 444 475
233 569 574 615 609
234 371 356 420 377
235 621 628 585 576
236 365 386 363 351
237 536 487 507 525
238 520 480 472 504
239 642 625 644 622
240 428 369 423 411
241 626 579 591 584
242 483 441 425 474
243 627 625 642 580
244 379 369 428 358
245 608 562 579 535
246 499 456 441 418
247 608 579 626 584
248 499 441 483 474
249 574 576 620 614
250 356 351 415 370
251 548 542 587 572
252 510 488 522 534
253 624 630 582 586
254 485 476 451 471
255 564 605 624 586
256 459 502 485 471
257 540 525 572 507
258 492 504 534 472
259 564 571 594 558
260 459 470 512 497
261 638 609 636 615
262 440 377 447 420
263 598 562 608 570
264 572 525 554 536
265 534 504 547 520
266 508 456 499 484
267 621 617 643 576
268 638 614 609 615
269 365 364 424 351
270 440 370 377 420
271 573 603 613 619
272 374 405 421 394
273 524 487 536 513
274 531 480 520 516
275 525 513 554 536
276 504 516 547 520
277 615 574 620 614
278 620 576 623 643
279 420 356 415 370
280 415 351 410 424
281 586 582 592 630
282 471 451 462 476
283 603 635 633 599
284 405 454 465 449
285 617 614 640 620
286 364 370 430 415
287 633 631 597 599
288 465 473 412 449
289 241 245 196 253
290 29 12 16 25
291 36 32 21 16
292 643 617 640 620
293 424 364 430 415
294 599 597 590 631
295 640 614 638 620
296 430 370 440 415
297 449 412 463 473
298 554 513 541 524
299 547 516 557 531
300 529 564 558 571
301 529 564 571 526
302 444 459 497 470
303 444 459 470 380
304 573 603 619 560
305 374 405 394 338
306 188 164 151 132
307 82 75 101 90
308 101 82 90 102
309 242 229 195 249
310 64 44 39 57
311 542 558 587 594
312 488 497 522 512
313 493 519 530 515
314 577 557 532 545
315 532 589 577 545
316 530 541 493 515
317 558 542 549 594
318 497 488 475 512
319 611 613 639 637
320 390 421 435 446
321 613 611 616 637
322 421 390 378 446
323 551 567 514 560
324 360 383 329 338
325 553 528 500 539
326 408 376 343 345
327 2 11 6 13
328 627 642 611 580
329 379 428 390 358
330 528 544 500 526
331 376 422 343 380
332 54 49 36 39
333 36 54 39 57
334 506 531 545 532
335 515 501 469 493
336 469 524 515 493
337 545 555 506 532
338 1 2 6 7
339 628 643 623 576
340 386 424 410 351
341 245 242 195 251
342 44 29 39 40
343 69 49 54 72
344 561 551 514 546
345 396 360 329 400
346 123 107 143 126
347 45 50 65 62
348 65 45 62 63
349 181 134 168 169
350 168 181 169 237
351 10 19 9 5
352 9 10 5 8
353 153 114 132 151
354 132 153 151 209
