8.3 2000
350 200
9628 42757 600 430

Coordinates
1        6.904       1.3389            8
2       6.8531       1.2856       7.8566
3       6.9647       1.4897            8
4       6.8375       1.1906            8
5       6.9067       1.4197       7.8394
6       6.7778       1.4774            8
7       6.7167       1.3338            8
8        6.973       1.5846       7.8584
9       6.8333       1.6232            8
10       6.6501       1.1927            8
11       6.7743       1.1263        7.837
12       6.7197         1.43       7.7845
13       7.0197       1.6427            8
14       6.7654        1.045            8
15       6.5826       1.4673       7.8752
16       6.8245       1.3219       7.6257
17       6.7106      0.99656       7.8544
18       6.8044       1.7267       7.8452
19       7.0163       1.7224       7.8412
20       6.5782       1.0542            8
21       6.8832       1.7711            8
22       6.4824       1.2633       7.8745
23       6.9439       1.6192       7.6381
24       6.5783       1.2801       7.6615
25       6.5863       1.7082            8
26       7.0687       1.7976            8
27       6.6877      0.90218            8
28       6.6261       1.6737       7.7426
29       6.6849       1.0364       7.6201
30       6.4222       1.5825            8
31       6.3531       1.4259            8
32       6.6353       1.4959       7.5288
33       6.9275       1.9207            8
34        6.438       1.6842       7.8909
35       7.0697        1.892       7.8596
36       6.6199      0.84397        7.834
37       6.3527       1.5069       7.8322
38       6.4126       1.0694       7.7776
39       6.5161       1.7951       7.8726
40       6.4466      0.92521            8
41       6.6225       1.8963            8
42        6.918       1.9363       7.7987
43       6.2769       1.2727            8
44       6.2768       1.3711       7.8697
45       7.1118       1.9543            8
46       6.6046      0.76247            8
47       6.3118        1.102       7.8713
48       6.3255         1.18       7.7252
49       6.2499       1.1922       7.8466
50       7.0376       1.9223       7.6394
51       6.8018       2.0197       7.8447
52       6.2343       1.5719            8
53       6.8445       1.5178       7.3082
54       6.7399       1.8753       7.5533
55       6.2968       1.7228            8
56       6.6439       1.7216       7.4457
57       6.4345       1.7517       7.6356
58       6.7213       1.2332        7.303
59       6.2773       1.3948       7.6292
60       6.5464      0.71938       7.8516
61       6.9659       2.0719            8
62       6.4188      0.78601            8
63       7.1023       2.0327       7.8424
64       6.1936       1.1232            8
65       6.1649       1.4241            8
66        6.429      0.82385       7.7498
67       6.2458       1.6676       7.8572
68       6.3993        1.174       7.4516
69       6.1706       1.5061       7.8376
70       6.3523       1.8764            8
71        6.295       1.8037       7.8401
72       6.5268      0.76321       7.6247
73       6.4568       1.4596       7.3656
74       6.5354       1.0868        7.349
75       6.4883       2.0004       7.8695
76       6.9623       1.8267       7.3761
77       6.3164       1.0895       7.5242
78       6.5853       2.0689            8
79       6.1091       1.3749       7.8548
80       7.1488       2.1126            8
81       6.5163      0.62605            8
82       6.0887       1.2796            8
83       6.3174      0.89313       7.6407
84       6.1964      0.92312            8
85       6.2727       1.2715       7.4633
86       6.5296        2.022       7.6953
87       6.3548       1.9716        7.859
88       6.4006       2.0325            8
89        6.671       1.5795       7.2073
90       6.2153       1.7045       7.6337
91       6.5768      0.95876       7.2965
92       6.8773       2.1899       7.8469
93       6.0849       1.0846       7.8297
94       6.7661       1.8914       7.3279
95       6.5683       2.1469       7.8337
96       6.3315      0.65669            8
97        6.753       2.1384       7.6315
98       6.0831       1.4169       7.6302
99       6.0193       1.2213       7.8342
100       6.4442      0.57433       7.8304
101       7.1425       2.2059       7.8604
102       6.3997       1.2246       7.2499
103       6.9256       2.2501            8
104        6.006       1.1388            8
105       6.6244       2.2354            8
106       6.3913       2.1116       7.8419
107       6.0978        1.113       7.5641
108       6.2979      0.64998        7.756
109       6.3593       1.0055       7.2953
110       6.3184       2.0017       7.6279
111       6.4416       2.1905            8
112       7.1797       2.2722            8
113       6.4228      0.49311            8
114       6.4312       1.9352       7.3919
115       7.1063         2.23       7.6334
116       7.0604       2.3086       7.9273
117       6.4128       1.7125       7.2278
118       5.9459       1.0962       7.8515
119       6.0682      0.78033            8
120         6.62       1.9204       7.2293
121        6.735        1.392       7.0033
122       6.4295      0.69985       7.3594
123       6.0055      0.93477        7.688
124       7.0245       2.1112       7.3144
125       6.1269       1.6242       7.3671
126       5.9168       1.0019            8
127       6.2393      0.53081            8
128       6.3614      0.45563       7.8482
129       7.1643       2.3486       7.8432
130       6.5915       2.3365       7.8604
131       6.0868      0.71482       7.7642
132       6.2594      0.65507       7.5193
133        5.977      0.85107       7.8528
134       6.9083       1.8369       7.0668
135       6.6187       2.1067       7.3254
136       6.4354       2.2844         7.86
137       6.4445       1.4829       7.0505
138        6.585        1.076       7.0159
139       6.9786       2.4046            8
140       5.9189       1.1357       7.6177
141       6.3434      0.49804       7.6223
142        6.207       1.4283       7.1722
143       6.6559       2.4036            8
144       6.4753       2.3503            8
145       6.7424        2.432       7.8726
146       6.2221       1.8989       7.3077
147       6.9419       2.4443       7.7607
148       7.2046       2.4328            8
149       6.3243      0.36384            8
150       6.5702       1.7379       6.9836
151       5.8423      0.95176       7.8298
152       6.0064      0.95302       7.3902
153       6.3963       2.3095       7.6303
154       6.1389       1.1414       7.1529
155       5.9735      0.64395            8
156       6.6035       2.4017       7.6391
157       5.8984      0.76469       7.8914
158       5.9699       1.3394        7.295
159       6.1832      0.47606       7.6746
160       5.8214      0.86936            8
161       6.3331       1.2597       6.9687
162       6.4588       2.4271       7.8428
163       6.3401      0.97319       7.0205
164       6.7752       2.3989       7.4746
165       6.4129       1.9846       7.1183
166       7.0462       2.5329            8
167       6.1423      0.40854            8
168         6.42      0.78621       7.0459
169       5.8696      0.77238       7.7002
170       6.8858       2.2855       7.2297
171       6.2485      0.31902       7.8261
172       7.1911       2.5245       7.8608
173       6.7866       2.5617            8
174       5.9514        0.778       7.4564
175       6.1269      0.74835       7.2468
176       6.5016       2.5115            8
177       6.6719       2.0671       7.0134
178       6.3088       2.1937       7.3111
179        5.753      0.82654       7.8514
180       7.0074       2.5968       7.8143
181       7.1554       2.5472       7.6458
182       7.0802       2.4166       7.3156
183       7.2232       2.5943            8
184       6.2208      0.23845            8
185        6.604       2.3577       7.2447
186       6.3134        1.806       6.9231
187        6.811       1.7186       6.7441
188       5.7345      0.87848       7.6044
189       6.2494      0.48862       7.2313
190       6.0952       1.7148       7.0237
191         5.72      0.74134            8
192       5.8498      0.53334            8
193       6.6069       1.2384       6.7074
194       5.8066       1.0795       7.2854
195       6.4757       1.6006       6.7617
196       6.0162      0.34961        7.859
197       6.4867       2.6033       7.8603
198       6.0668      0.87514       7.0521
199       6.6486       2.6567       7.8802
200       7.0002       2.2608        7.012
201       5.9965      0.54946       7.3718
202       6.0533       1.3704       6.9418
203       7.0611       2.6882            8
204       6.0408      0.29009            8
205       7.2019       2.6683       7.8434
206       6.1526      0.20108        7.848
207       6.1433      0.25844       7.5943
208       6.8653       2.7147       7.8544
209        5.772      0.55531       7.8528
210       6.5205       2.6738            8
211       5.9441       0.4368       7.5356
212       6.4577       2.2632       7.0453
213       6.1243       1.0892       6.8596
214       6.2111       2.0532       7.0043
215       6.4429      0.92833         6.73
216       6.4465       2.6276        7.634
217       6.2673       1.4399       6.7358
218       6.6953       2.7435            8
219       5.7618      0.63587       7.5283
220       6.5712       2.5876        7.399
221       5.6413      0.69984       7.8244
222       5.8656      0.71934       7.2404
223       6.9009       2.7131       7.5799
224        6.439       2.0589       6.8374
225       6.7051       2.0044         6.73
226       6.3683       2.4953       7.3126
227       6.8064       2.5665       7.2377
228       7.2356       2.7563            8
229       6.1127      0.11711            8
230        5.844       1.2405        6.986
231        6.906       2.0651       6.7198
232       6.4968       2.7474        7.843
233       5.6128      0.61813            8
234         5.82      0.28733       7.8958
235       7.0701        2.844            8
236       5.9347      0.17561            8
237       6.6674       2.8297       7.8709
238       7.1242       2.7105       7.3874
239       5.6791      0.44193            8
240        6.492       1.5606       6.5529
241       6.2534       1.1671       6.6322
242       6.6497       2.7938       7.6021
243         6.74       2.4637       6.9727
244       6.6335       2.2754       6.8123
245       6.0337     0.079551        7.821
246       6.5318       2.8367            8
247       7.2152       2.8458       7.8606
248       6.4713       1.8726       6.6147
249       7.0606       2.8704       7.8287
250       6.2634      0.64455        6.767
251       5.6203      0.83573       7.2733
252       5.5391      0.58072       7.8495
253        5.847      0.94142       6.9082
254       5.8949      0.62187       7.0317
255       6.7682       2.9183            8
256       5.9152      0.40707       7.1722
257       6.5439       2.6177       7.1238
258       5.9599       1.5484       6.7333
259       6.3162       2.4845       7.0482
260       6.0082       1.3206       6.6727
261       6.5961       1.3306       6.4276
262       6.0058       1.0303       6.7053
263       5.5183      0.62609       7.6036
264       6.0228      0.21067       7.2675
265       5.5982      0.40437       7.8595
266        6.094        1.875       6.7094
267       7.2419       2.9187            8
